"Title","Creator","Contributors","Date","Extent","Source","Keywords","Description","Digital Collection","Website","Contributing Institution","SC County","Rights","Language","Digitization Specifications","Date Digital","Type","Format","Media Type","Identifier","Digital Assistant","Series","OCLC number","Date created","Date modified","Reference URL","CONTENTdm number","CONTENTdm file name","CONTENTdm file path","Year","Original Transcript","Original Len","Special Pattern","General Pattern","Repeat Chars","Short/No Transcript","Quality","Issue Types","Detected Artifacts"
"Modjeska Simkins Papers, Topical Papers, Campaigns, Miscellaneous 1","Simkins, Modjeska Monteith, 1899-1992","","","66 items","Modjeska Simkins Papers. Series: Topical files. South Carolina Political Collections.","","","Modjeska Simkins Papers, 1909-1992","https://digital.library.sc.edu/collections/modjeska-monteith-simkins-papers-1909-1992/","University of South Carolina. South Carolina Political Collections","","Copyright Not Evaluated. For further information please contact the University of South Carolina, South Carolina Political Collections, Columbia, SC 29208.","English","300ppi, 8-bit depth grayscale, Mekel microfilm scanner with Quantum Scan software, Archival Master file is a TIFF.","2012","Text","image/jpeg","Manuscripts","02675","Nathan Joseph Saunders","Topical files","","2020-10-19","2020-10-19","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/12806",12806.0,"14166.cpd","/mmsimkins/supp/D10000/12806/index.pdf","","",0,False,False,False,True,False,"['Empty Transcript']","[]"
"Modjeska Simkins Papers, Topical Papers, NAACP Richland County Citizens Committee, January-March 1967","Simkins, Modjeska Monteith, 1899-1992","","1967","9 items","Modjeska Simkins Papers. Series: Topical files. South Carolina Political Collections.","","","Modjeska Simkins Papers, 1909-1992","https://digital.library.sc.edu/collections/modjeska-monteith-simkins-papers-1909-1992/","University of South Carolina. South Carolina Political Collections","","Copyright Not Evaluated. For further information please contact the University of South Carolina, South Carolina Political Collections, Columbia, SC 29208.","English","300ppi, 8-bit depth grayscale, Mekel microfilm scanner with Quantum Scan software, Archival Master file is a TIFF.","2012","Text","image/jpeg","Manuscripts","07105","Sarah Funk","Topical files","","2020-10-19","2020-10-19","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/12846",12846.0,"14206.cpd","/mmsimkins/supp/D10000/12846/index.pdf","1967","",0,False,False,False,True,False,"['Empty Transcript']","[]"
"Modjeska Simkins Papers, Topical Papers, National Association for the Advancement of Colored People, 1980-1990","Simkins, Modjeska Monteith, 1899-1992","","1980-1990","41 items","Modjeska Simkins Papers. Series: Topical files. South Carolina Political Collections.","","","Modjeska Simkins Papers, 1909-1992","https://digital.library.sc.edu/collections/modjeska-monteith-simkins-papers-1909-1992/","University of South Carolina. South Carolina Political Collections","","Copyright Not Evaluated. For further information please contact the University of South Carolina, South Carolina Political Collections, Columbia, SC 29208.","English","300ppi, 8-bit depth grayscale, Mekel microfilm scanner with Quantum Scan software, Archival Master file is a TIFF.","2012","Text","image/jpeg","Manuscripts","05620","Nathan Joseph Saunders","Topical files","","2020-10-19","2020-10-19","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/12917",12917.0,"14277.cpd","/mmsimkins/supp/D10000/12917/index.pdf","1980","",0,False,False,False,True,False,"['Empty Transcript']","[]"
"Modjeska Simkins Papers, Miscellany, 1972-1979","Simkins, Modjeska Monteith, 1899-1992","","1972-1979","10 items","Modjeska Simkins Papers. Series: Miscellany. South Carolina Political Collections.","","","Modjeska Simkins Papers, 1909-1992","https://digital.library.sc.edu/collections/modjeska-monteith-simkins-papers-1909-1992/","University of South Carolina. South Carolina Political Collections","","Copyright Not Evaluated. For further information please contact the University of South Carolina, South Carolina Political Collections, Columbia, SC 29208.","English","300ppi, 8-bit depth grayscale, Mekel microfilm scanner with Quantum Scan software, Archival Master file is a TIFF.","2012","Text","image/jpeg","Manuscripts","12892","Sarah Funk","Miscellany","","2020-10-19","2020-10-19","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/12966",12966.0,"14326.cpd","/mmsimkins/supp/D10000/12966/index.pdf","1972","",0,False,False,False,True,False,"['Empty Transcript']","[]"
"Modjeska Simkins Papers, Miscellany, 1960-1971","Simkins, Modjeska Monteith, 1899-1992","","1960-1971","13 items","Modjeska Simkins Papers. Series: Miscellany. South Carolina Political Collections.","","","Modjeska Simkins Papers, 1909-1992","https://digital.library.sc.edu/collections/modjeska-monteith-simkins-papers-1909-1992/","University of South Carolina. South Carolina Political Collections","","Copyright Not Evaluated. For further information please contact the University of South Carolina, South Carolina Political Collections, Columbia, SC 29208.","English","300ppi, 8-bit depth grayscale, Mekel microfilm scanner with Quantum Scan software, Archival Master file is a TIFF.","2012","Text","image/jpeg","Manuscripts","12829","Sarah Funk","Miscellany","","2020-10-19","2020-10-19","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/13028",13028.0,"14388.cpd","/mmsimkins/supp/D10000/13028/index.pdf","1960","",0,False,False,False,True,False,"['Empty Transcript']","[]"
"Modjeska Simkins Papers, Topical Papers, Victory Savings Bank Ledger, 1921-1934","Simkins, Modjeska Monteith, 1899-1992","","1921-1934","1 item","Modjeska Simkins Papers. Series: Topical files. South Carolina Political Collections.","","","Modjeska Simkins Papers, 1909-1992","https://digital.library.sc.edu/collections/modjeska-monteith-simkins-papers-1909-1992/","University of South Carolina. South Carolina Political Collections","","Copyright Not Evaluated. For further information please contact the University of South Carolina, South Carolina Political Collections, Columbia, SC 29208.","English","300ppi, 8-bit depth grayscale, Mekel microfilm scanner with Quantum Scan software, Archival Master file is a TIFF.","2012","Text","image/jpeg","Manuscripts","12677","Sarah Funk","Topical files","","2020-10-19","2020-10-19","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/13113",13113.0,"14473.cpd","/mmsimkins/supp/D10000/13113/index.pdf","1921","",0,False,False,False,True,False,"['Empty Transcript']","[]"
"Modjeska Simkins Papers, Miscellany, No date","Simkins, Modjeska Monteith, 1899-1992","","","28 items","Modjeska Simkins Papers. Series: Miscellany. South Carolina Political Collections.","","","Modjeska Simkins Papers, 1909-1992","https://digital.library.sc.edu/collections/modjeska-monteith-simkins-papers-1909-1992/","University of South Carolina. South Carolina Political Collections","","Copyright Not Evaluated. For further information please contact the University of South Carolina, South Carolina Political Collections, Columbia, SC 29208.","English","300ppi, 8-bit depth grayscale, Mekel microfilm scanner with Quantum Scan software, Archival Master file is a TIFF.","2012","Text","image/jpeg","Manuscripts","12984","Sarah Funk","Miscellany","","2020-10-19","2020-10-19","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/13179",13179.0,"14539.cpd","/mmsimkins/supp/D10000/13179/index.pdf","","",0,False,False,False,True,False,"['Empty Transcript']","[]"
"Modjeska Simkins Papers, Miscellany, 1941-1991 and no date","Simkins, Modjeska Monteith, 1899-1992","","1941-1991","14 items","Modjeska Simkins Papers. Series: Miscellany. South Carolina Political Collections.","","","Modjeska Simkins Papers, 1909-1992","https://digital.library.sc.edu/collections/modjeska-monteith-simkins-papers-1909-1992/","University of South Carolina. South Carolina Political Collections","","Copyright Not Evaluated. For further information please contact the University of South Carolina, South Carolina Political Collections, Columbia, SC 29208.","English","300ppi, 8-bit depth grayscale, Mekel microfilm scanner with Quantum Scan software, Archival Master file is a TIFF.","2012","Text","image/jpeg","Manuscripts","12769","Sarah Funk","Miscellany","","2020-10-19","2020-10-19","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/13236",13236.0,"14596.cpd","/mmsimkins/supp/D10000/13236/index.pdf","1941","",0,False,False,False,True,False,"['Empty Transcript']","[]"
"Modjeska Simkins Papers, Photographs, Simkins","","","","37 items","Modjeska Simkins Papers. Series: Photographs. South Carolina Political Collections.","","","Modjeska Simkins Papers, 1909-1992","https://digital.library.sc.edu/collections/modjeska-monteith-simkins-papers-1909-1992/","University of South Carolina. South Carolina Political Collections","Richland County (S.C.)","Copyright Not Evaluated. For further information please contact the University of South Carolina, South Carolina Political Collections, Columbia, SC 29208.","English","300ppi, 8-bit depth grayscale, Mekel microfilm scanner with Quantum Scan software, Archival Master file is a TIFF.","2012","Still Image","image/jpeg","Photographs","","Sarah Funk","Photographs","","2022-08-18","2022-08-18","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/13274",13274.0,"14634.cpd","/mmsimkins/supp/D10000/13274/index.pdf","","",0,False,False,False,True,False,"['Empty Transcript']","[]"
"Modjeska Simkins Papers, Photographs, Other","","","","48 images","Modjeska Simkins Papers, Photographs, Other","","","Modjeska Simkins Papers, 1909-1992","https://digital.library.sc.edu/collections/modjeska-monteith-simkins-papers-1909-1992/","University of South Carolina. South Carolina Political Collections","Orangeburg County (S.C.);Beaufort County (S.C.)","Copyright Not Evaluated. For further information please contact the University of South Carolina, South Carolina Political Collections, Columbia, SC 29208.","English","600 dpi, 24-bit depth, color, Epson Expression 10000 XL Scanner, Primary archival file is a TIFF","2022-08;2022-11","Still Image","image/jpeg","Photographs","","Ann Abney","Photographs","","2022-11-02","2022-11-02","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/13322",13322.0,"14682.cpd","/mmsimkins/supp/D10000/13322/index.pdf","","",0,False,False,False,True,False,"['Empty Transcript']","[]"
"Modjeska Simkins Papers, Miscellany, 1980-1991","Simkins, Modjeska Monteith, 1899-1992","","1980-1991","11 items","Modjeska Simkins Papers. Series: Miscellany. South Carolina Political Collections.","","","Modjeska Simkins Papers, 1909-1992","https://digital.library.sc.edu/collections/modjeska-monteith-simkins-papers-1909-1992/","University of South Carolina. South Carolina Political Collections","","Copyright Not Evaluated. For further information please contact the University of South Carolina, South Carolina Political Collections, Columbia, SC 29208.","English","300ppi, 8-bit depth grayscale, Mekel microfilm scanner with Quantum Scan software, Archival Master file is a TIFF.","2012","Text","image/jpeg","Manuscripts","12942","Sarah Funk","Miscellany","","2020-10-19","2020-10-19","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/13364",13364.0,"14724.cpd","/mmsimkins/supp/D10000/13364/index.pdf","1980","",0,False,False,False,True,False,"['Empty Transcript']","[]"
"Modjeska Simkins Papers, Topical Papers, Victory Savings Bank, 1921-1988 and no date","Simkins, Modjeska Monteith, 1899-1992","","1921-1988","135 items","Modjeska Simkins Papers. Series: Topical files. South Carolina Political Collections.","","","Modjeska Simkins Papers, 1909-1992","https://digital.library.sc.edu/collections/modjeska-monteith-simkins-papers-1909-1992/","University of South Carolina. South Carolina Political Collections","","Copyright Not Evaluated. For further information please contact the University of South Carolina, South Carolina Political Collections, Columbia, SC 29208.","English","300ppi, 8-bit depth grayscale, Mekel microfilm scanner with Quantum Scan software, Archival Master file is a TIFF.","2012","Text","image/jpeg","Manuscripts","11718","Sarah Funk","Topical files","","2020-10-19","2020-10-19","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/13550",13550.0,"14910.cpd","/mmsimkins/supp/D10000/13550/index.pdf","1921","",0,False,False,False,True,False,"['Empty Transcript']","[]"
"Modjeska Simkins Papers, Topical Papers, Journal and Guide, Norfolk, VA, Columns, January-February, 1948","Simkins, Modjeska Monteith, 1899-1992","","1948","13 items","Modjeska Simkins Papers. Series: Topical files. South Carolina Political Collections.","","","Modjeska Simkins Papers, 1909-1992","https://digital.library.sc.edu/collections/modjeska-monteith-simkins-papers-1909-1992/","University of South Carolina. South Carolina Political Collections","","Copyright Not Evaluated. For further information please contact the University of South Carolina, South Carolina Political Collections, Columbia, SC 29208.","English","300ppi, 8-bit depth grayscale, Mekel microfilm scanner with Quantum Scan software, Archival Master file is a TIFF.","2012","Text","image/jpeg","Manuscripts","04662","Nathan Joseph Saunders","Topical files","","2020-10-19","2020-10-19","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/13625",13625.0,"14985.cpd","/mmsimkins/supp/D10000/13625/index.pdf","1948","",0,False,False,False,True,False,"['Empty Transcript']","[]"
"Modjeska Simkins Papers, Topical Papers, Ku Klux Klan, 1963-1985 and No Date","Simkins, Modjeska Monteith, 1899-1992","","1963-1985","20 items","Modjeska Simkins Papers. Series: Topical files. South Carolina Political Collections.","","","Modjeska Simkins Papers, 1909-1992","https://digital.library.sc.edu/collections/modjeska-monteith-simkins-papers-1909-1992/","University of South Carolina. South Carolina Political Collections","","Copyright Not Evaluated. For further information please contact the University of South Carolina, South Carolina Political Collections, Columbia, SC 29208.","English","300ppi, 8-bit depth grayscale, Mekel microfilm scanner with Quantum Scan software, Archival Master file is a TIFF.","2012","Text","image/jpeg","Manuscripts","04756","Nathan Joseph Saunders","Topical files","","2020-10-19","2020-10-19","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/13683",13683.0,"15043.cpd","/mmsimkins/supp/D10000/13683/index.pdf","1963","",0,False,False,False,True,False,"['Empty Transcript']","[]"
