"Title","Creator","Contributors","Date","Approximate Date","Source","Subject","Local Subject","S.C. County","Description","Extent","Digital Collection","Website","Contributing Institution","Rights","Time Period","Geographic Location","Language","Digitization Specifications","Date Digital","Type","Format","Media Type","Identifier","Note","Digital Assistant","OCLC number","Date created","Date modified","Reference URL","CONTENTdm number","CONTENTdm file name","CONTENTdm file path","Year","Original Transcript","Original Len","Special Pattern","General Pattern","Repeat Chars","Short/No Transcript","Quality","Issue Types","Detected Artifacts"
"John Henry McCray Papers, Box 8, Folder 23, Photographs, McCray and Family","","McCray, John Henry, 1910-1987;","","","Manuscripts; Accession 11294.","People","","","John Henry McCray Papers, Box 8, Folder 23, Photographs, McCray and Family","1 folder","John Henry McCray Papers, 1929-1989","https://digital.library.sc.edu/collections/john-henry-mccray-papers-1929-1989/","University of South Carolina. South Caroliniana Library","Copyright Not Evaluated. For further information please contact The University of South Carolina, South Caroliniana Library, Columbia, SC 29208.","","United States","English","600ppi, 24-bit depth color, Epson Expression 10000 XL flatbed scanner with SilverFast scanning software, primary archival file is a TIFF","2017-04-24 00:00:00","Still Image","image/jpeg","Photographs;Images (object genre)","","","Sarah Moore; Rhea M. Ray","","2022-08-31","2022-08-31","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/p17173coll38/id/19648",19648.0,"24035.cpd","/p17173coll38/image/24035.cpd","","",0,False,False,False,True,False,"['Empty Transcript']","[]"
"John Henry McCray Papers, Box 8, Folder 26, Photographs, Miscellaneous","","McCray, John Henry, 1910-1987;","","","Manuscripts; Accession 11294.","Miscellaneous","","","John Henry McCray Papers, Box 8, Folder 26, Photographs, Miscellaneous","1 folder","John Henry McCray Papers, 1929-1989","https://digital.library.sc.edu/collections/john-henry-mccray-papers-1929-1989/","University of South Carolina. South Caroliniana Library","Copyright Not Evaluated. For further information please contact The University of South Carolina, South Caroliniana Library, Columbia, SC 29208.","","United States","English","600ppi, 24-bit depth color, Epson Expression 11000 XL flatbed scanner with SilverFast scanning software, primary archival file is a TIFF","","Still Image","image/jpeg","Photographs;Images (object genre)","","","Sarah Moore; Rhea M. Ray","","2022-08-31","2022-08-31","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/p17173coll38/id/19669",19669.0,"24056.cpd","/p17173coll38/image/24056.cpd","","",0,False,False,False,True,False,"['Empty Transcript']","[]"
"John Henry McCray Papers, Box 8, Folder 25, Photographs, Military","","McCray, John Henry, 1910-1987;","","","Manuscripts; Accession 11294.","Military","","","John Henry McCray Papers, Box 8, Folder 25, Photographs, Military","1 folder","John Henry McCray Papers, 1929-1989","https://digital.library.sc.edu/collections/john-henry-mccray-papers-1929-1989/","University of South Carolina. South Caroliniana Library","Copyright Not Evaluated. For further information please contact The University of South Carolina, South Caroliniana Library, Columbia, SC 29208.","","United States","English","600ppi, 24-bit depth color, Epson Expression 10000 XL flatbed scanner with SilverFast scanning software, primary archival file is a TIFF","","Still Image","image/jpeg","Photographs;Images (object genre)","","","Sarah Moore; Rhea M. Ray","","2022-08-31","2022-08-31","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/p17173coll38/id/19686",19686.0,"24073.cpd","/p17173coll38/image/24073.cpd","","",0,False,False,False,True,False,"['Empty Transcript']","[]"
"John Henry McCray Papers, Box 8, Folder 24, Photographs, Military","","McCray, John Henry, 1910-1987;","","","Manuscripts; Accession 11294.","Military","","","John Henry McCray Papers, Box 8, Folder 24, Photographs, Military","1 folder","John Henry McCray Papers, 1929-1989","https://digital.library.sc.edu/collections/john-henry-mccray-papers-1929-1989/","University of South Carolina. South Caroliniana Library","Copyright Not Evaluated. For further information please contact The University of South Carolina, South Caroliniana Library, Columbia, SC 29208.","","United States","English","600ppi, 24-bit depth color, Epson Expression 10000 XL flatbed scanner with SilverFast scanning software, primary archival file is a TIFF","2017-04-24 00:00:00","Still Image","image/jpeg","Photographs;Images (object genre)","","","Sarah Moore; Rhea M. Ray","","2022-08-31","2022-08-31","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/p17173coll38/id/19712",19712.0,"24099.cpd","/p17173coll38/image/24099.cpd","","",0,False,False,False,True,False,"['Empty Transcript']","[]"
"John Henry McCray Papers, Box 8, Folder 22, Photographs, McCray and Family","","McCray, John Henry, 1910-1987;","","","Manuscripts; Accession 11294.","People","","","John Henry McCray Papers, Box 8, Folder 22, Photographs, McCray and Family","1 folder","John Henry McCray Papers, 1929-1989","https://digital.library.sc.edu/collections/john-henry-mccray-papers-1929-1989/","University of South Carolina. South Caroliniana Library","Copyright Not Evaluated. For further information please contact The University of South Carolina, South Caroliniana Library, Columbia, SC 29208.","","United States","English","600ppi, 24-bit depth color, Epson Expression 10000 XL flatbed scanner with SilverFast scanning software, primary archival file is a TIFF","2017-04-24 00:00:00","Still Image","image/jpeg","Photographs;Images (object genre)","","","Sarah Moore; Rhea M. Ray","","2022-08-31","2022-08-31","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/p17173coll38/id/19730",19730.0,"24117.cpd","/p17173coll38/image/24117.cpd","","",0,False,False,False,True,False,"['Empty Transcript']","[]"
"John Henry McCray Papers, Box 8, Folder 20, Photographs, Fraternal Orders","","McCray, John Henry, 1910-1987;","","","Manuscripts; Accession 11294.","Fraternal organizations","","","John Henry McCray Papers, Box 8, Folder 20, Photographs, Fraternal Orders","1 folder","John Henry McCray Papers, 1929-1989","https://digital.library.sc.edu/collections/john-henry-mccray-papers-1929-1989/","University of South Carolina. South Caroliniana Library","Copyright Not Evaluated. For further information please contact The University of South Carolina, South Caroliniana Library, Columbia, SC 29208.","","United States","English","600ppi, 24-bit depth color, Epson Expression 10000 XL flatbed scanner with SilverFast scanning software, primary archival file is a TIFF","2017-04-10 00:00:00","Still Image","image/jpeg","Photographs;Images (object genre)","","","Sarah Moore; Rhea M. Ray","","2022-09-01","2022-09-01","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/p17173coll38/id/19740",19740.0,"24127.cpd","/p17173coll38/image/24127.cpd","","",0,False,False,False,True,False,"['Empty Transcript']","[]"
"John Henry McCray Papers, Box 8, Folder 21, Photographs, McCray and Family","","McCray, John Henry, 1910-1987;","","","Manuscripts; Accession 11294.","People","","","John Henry McCray Papers, Box 8, Folder 21, Photographs, McCray and Family","1 folder","John Henry McCray Papers, 1929-1989","https://digital.library.sc.edu/collections/john-henry-mccray-papers-1929-1989/","University of South Carolina. South Caroliniana Library","Copyright Not Evaluated. For further information please contact The University of South Carolina, South Caroliniana Library, Columbia, SC 29208.","","United States","English","600ppi, 24-bit depth color, Epson Expression 10000 XL flatbed scanner with SilverFast scanning software, primary archival file is a TIFF","2017-04-19 00:00:00","Still Image","image/jpeg","Photographs;Images (object genre)","","","Sarah Moore; Rhea M. Ray","","2022-09-01","2022-09-01","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/p17173coll38/id/19785",19785.0,"24241.cpd","/p17173coll38/image/24241.cpd","","",0,False,False,False,True,False,"['Empty Transcript']","[]"
"John Henry McCray Papers, Box 8, Folder 19, Photographs, Florence","","McCray, John Henry, 1910-1987;","","","Manuscripts; Accession 11294.","African American police;African American men","","","John Henry McCray Papers, Box 8, Folder 19, Photographs, Florence","1 folder","John Henry McCray Papers, 1929-1989","https://digital.library.sc.edu/collections/john-henry-mccray-papers-1929-1989/","University of South Carolina. South Caroliniana Library","Copyright Not Evaluated. For further information please contact The University of South Carolina, South Caroliniana Library, Columbia, SC 29208.","","United States","English","600ppi, 24-bit depth color, Epson Expression 10000 XL flatbed scanner with SilverFast scanning software, primary archival file is a TIFF","","Still Image","image/jpeg","Photographs;Images (object genre)","","","Sarah Moore; Rhea M. Ray","","2022-09-01","2022-09-01","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/p17173coll38/id/19787",19787.0,"24312.cpd","/p17173coll38/image/24312.cpd","","",0,False,False,False,True,False,"['Empty Transcript']","[]"
"John Henry McCray Papers, Box 8, Folder 17, Photographs, Education, General","","McCray, John Henry, 1910-1987;","","","Manuscripts; Accession 11294.","Education","","","John Henry McCray Papers, Box 8, Folder 17, Photographs, Education, General","1 folder","John Henry McCray Papers, 1929-1989","https://digital.library.sc.edu/collections/john-henry-mccray-papers-1929-1989/","University of South Carolina. South Caroliniana Library","Copyright Not Evaluated. For further information please contact The University of South Carolina, South Caroliniana Library, Columbia, SC 29208.","","United States","English","600ppi, 24-bit depth color, Epson Expression 11000 XL flatbed scanner with SilverFast scanning software, primary archival file is a TIFF","","Still Image","image/jpeg","Photographs;Images (object genre)","","","Sarah Moore; Rhea M. Ray","","2022-09-02","2022-09-02","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/p17173coll38/id/19804",19804.0,"24398.cpd","/p17173coll38/image/24398.cpd","","",0,False,False,False,True,False,"['Empty Transcript']","[]"
"John Henry McCray Papers, Box 8, Folder 18, Photographs, Entertainers","","McCray, John Henry, 1910-1987;","","","Manuscripts; Accession 11294.","African American entertainers","","","John Henry McCray Papers, Box 8, Folder 18, Photographs, Entertainers","1 folder","John Henry McCray Papers, 1929-1989","https://digital.library.sc.edu/collections/john-henry-mccray-papers-1929-1989/","University of South Carolina. South Caroliniana Library","Copyright Not Evaluated. For further information please contact The University of South Carolina, South Caroliniana Library, Columbia, SC 29208.","","United States","English","600ppi, 24-bit depth color, Epson Expression 10000 XL flatbed scanner with SilverFast scanning software, primary archival file is a TIFF","2017-04-10 00:00:00","Still Image","image/jpeg","Photographs;Images (object genre)","","","Sarah Moore; Rhea M. Ray","","2022-09-02","2022-09-02","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/p17173coll38/id/19818",19818.0,"24412.cpd","/p17173coll38/image/24412.cpd","","",0,False,False,False,True,False,"['Empty Transcript']","[]"
"John Henry McCray Papers, Box 8, Folder 15, Photographs, Education, General","","McCray, John Henry, 1910-1987;","","","Manuscripts; Accession 11294.","Education","","","John Henry McCray Papers, Box 8, Folder 15, Photographs, Education, General","1 folder","John Henry McCray Papers, 1929-1989","https://digital.library.sc.edu/collections/john-henry-mccray-papers-1929-1989/","University of South Carolina. South Caroliniana Library","Copyright Not Evaluated. For further information please contact The University of South Carolina, South Caroliniana Library, Columbia, SC 29208.","","United States","English","600ppi, 24-bit depth color, Epson Expression 10000 XL flatbed scanner with SilverFast scanning software, primary archival file is a TIFF","2017-03-27 00:00:00","Still Image","image/jpeg","Photographs;Images (object genre)","","","Sarah Moore; Rhea M. Ray","","2022-09-13","2022-09-13","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/p17173coll38/id/19841",19841.0,"24435.cpd","/p17173coll38/image/24435.cpd","","",0,False,False,False,True,False,"['Empty Transcript']","[]"
"John Henry McCray Papers, Box 8, Folder 14, Photographs, Allen University","","McCray, John Henry, 1910-1987;","","","Manuscripts; Accession 11294.","Allen University","","","John Henry McCray Papers, Box 8, Folder 14, Photographs, Allen University","1 folder","John Henry McCray Papers, 1929-1989","https://digital.library.sc.edu/collections/john-henry-mccray-papers-1929-1989/","University of South Carolina. South Caroliniana Library","Copyright Not Evaluated. For further information please contact The University of South Carolina, South Caroliniana Library, Columbia, SC 29208.","","United States","English","600ppi, 24-bit depth color, Epson Expression 10000 XL flatbed scanner with SilverFast scanning software, primary archival file is a TIFF","2017-04-10 00:00:00","Still Image","image/jpeg","Photographs;Images (object genre)","","","Sarah Moore; Rhea M. Ray","","2022-09-13","2022-09-13","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/p17173coll38/id/19854",19854.0,"24517.cpd","/p17173coll38/image/24517.cpd","","",0,False,False,False,True,False,"['Empty Transcript']","[]"
"John Henry McCray Papers, Box 8, Folder 16, Photographs, Education, General","","McCray, John Henry, 1910-1987;","","","Manuscripts; Accession 11294.","Education","","","John Henry McCray Papers, Box 8, Folder 16, Photographs, Education, General","1 folder","John Henry McCray Papers, 1929-1989","https://digital.library.sc.edu/collections/john-henry-mccray-papers-1929-1989/","University of South Carolina. South Caroliniana Library","Copyright Not Evaluated. For further information please contact The University of South Carolina, South Caroliniana Library, Columbia, SC 29208.","","United States","English","600ppi, 24-bit depth color, Epson Expression 10000 XL flatbed scanner with SilverFast scanning software, primary archival file is a TIFF","","Still Image","image/jpeg","Photographs;Images (object genre)","","","Sarah Moore; Rhea M. Ray","","2022-09-13","2022-09-13","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/p17173coll38/id/19871",19871.0,"24534.cpd","/p17173coll38/image/24534.cpd","","",0,False,False,False,True,False,"['Empty Transcript']","[]"
